tech,cell_type,cell_name,from_pin,to_pin,pol,slew,cap,voltage,temp,delay,wp_over_wn,wp_sum,wn_sum,is_inv,stack_pu,stack_pd,log_slew,log_cap,req_p,req_n,rc_p,rc_n,rc_eff,req_eff,inv_v,inv_temp,pn_balance
ASAP7,NOR2X2,NOR2x2_ASAP7_6t_L,A,Y,fall,320.0,0.0057599999999999995,0.7,25.0,58.4008,1.9999999999999998,0.43199999999999994,0.216,0,1,1,5.771441123130016,0.005743474627065725,2.3148148148148153,4.62962962962963,0.013333333333333336,0.026666666666666665,0.026666666666666665,4.62962962962963,1.4285714285714286,0.04,0.3333333333333333
ASAP7,NAND3X1,NAND3x1_ASAP7_6t_L,B,Y,fall,10.0,0.0007199999999999999,0.7,25.0,8.79034,0.3333333333333333,0.162,0.486,0,1,1,2.3978952727983707,0.0007197409243488539,6.172839506172839,2.05761316872428,0.004444444444444444,0.0014814814814814814,0.0014814814814814814,2.05761316872428,1.4285714285714286,0.04,-0.4999999999999999
ASAP7,AND4X2,AND4x2_ASAP7_6t_L,B,Y,rise,80.0,0.0057599999999999995,0.7,25.0,55.4636,1.0,0.324,0.324,0,1,1,4.394449154672438,0.005743474627065725,3.0864197530864197,3.0864197530864197,0.017777777777777774,0.017777777777777774,0.017777777777777774,3.0864197530864197,1.4285714285714286,0.04,0.0
ASAP7,BUFX8,BUFx8_ASAP7_6t_L,A,Y,fall,320.0,0.023039999999999998,0.7,25.0,72.4869,1.0,0.54,0.54,0,1,1,5.771441123130016,0.02277858688933957,1.8518518518518516,1.8518518518518516,0.04266666666666666,0.04266666666666666,0.04266666666666666,1.8518518518518516,1.4285714285714286,0.04,0.0
ASAP7,OR2X4,OR2x4_ASAP7_6t_L,A,Y,fall,160.0,0.046079999999999996,0.7,25.0,103.409,1.0,0.324,0.324,0,1,1,5.081404364984463,0.04504984455370874,3.0864197530864197,3.0864197530864197,0.1422222222222222,0.1422222222222222,0.1422222222222222,3.0864197530864197,1.4285714285714286,0.04,0.0
ASAP7,OR3X1,OR3x1_ASAP7_6t_L,C,Y,fall,80.0,0.023039999999999998,0.7,25.0,128.927,1.0,0.216,0.216,0,1,1,4.394449154672438,0.02277858688933957,4.62962962962963,4.62962962962963,0.10666666666666666,0.10666666666666666,0.10666666666666666,4.62962962962963,1.4285714285714286,0.04,0.0
ASAP7,AND2X4,AND2x4_ASAP7_6t_L,B,Y,rise,10.0,0.18431999999999998,0.7,25.0,244.394,1.0,0.43199999999999994,0.43199999999999994,0,1,1,2.3978952727983707,0.1691687702156541,2.3148148148148153,2.3148148148148153,0.42666666666666675,0.42666666666666675,0.42666666666666675,2.3148148148148153,1.4285714285714286,0.04,0.0
ASAP7,AND4X1,AND4x1_ASAP7_6t_L,C,Y,fall,80.0,0.0057599999999999995,0.7,25.0,49.7923,1.0,0.27,0.27,0,1,1,4.394449154672438,0.005743474627065725,3.7037037037037033,3.7037037037037033,0.02133333333333333,0.02133333333333333,0.02133333333333333,3.7037037037037033,1.4285714285714286,0.04,0.0
ASAP7,NOR2X1,NOR2x1_ASAP7_6t_L,A,Y,rise,80.0,0.0028799999999999997,0.7,25.0,30.971,2.0,0.216,0.108,0,1,1,4.394449154672438,0.002875860745464264,4.62962962962963,9.25925925925926,0.013333333333333332,0.026666666666666665,0.013333333333333332,4.62962962962963,1.4285714285714286,0.04,0.3333333333333333
ASAP7,BUFX2,BUFx2_ASAP7_6t_L,A,Y,rise,160.0,0.023039999999999998,0.7,25.0,92.356,1.0,0.135,0.135,0,1,1,5.081404364984463,0.02277858688933957,7.4074074074074066,7.4074074074074066,0.17066666666666663,0.17066666666666663,0.17066666666666663,7.4074074074074066,1.4285714285714286,0.04,0.0
ASAP7,OR2X4,OR2x4_ASAP7_6t_L,B,Y,rise,320.0,0.18431999999999998,0.7,25.0,265.737,1.0,0.324,0.324,0,1,1,5.771441123130016,0.1691687702156541,3.0864197530864197,3.0864197530864197,0.5688888888888888,0.5688888888888888,0.5688888888888888,3.0864197530864197,1.4285714285714286,0.04,0.0
ASAP7,NAND2X1,NAND2x1_ASAP7_6t_L,A,Y,rise,10.0,0.0057599999999999995,0.7,25.0,36.8947,0.5,0.108,0.216,0,1,1,2.3978952727983707,0.005743474627065725,9.25925925925926,4.62962962962963,0.05333333333333333,0.026666666666666665,0.05333333333333333,9.25925925925926,1.4285714285714286,0.04,-0.3333333333333333
ASAP7,OR3X4,OR3x4_ASAP7_6t_L,A,Y,fall,5.0,0.046079999999999996,0.7,25.0,95.0696,1.0,0.37799999999999995,0.37799999999999995,0,1,1,1.791759469228055,0.04504984455370874,2.645502645502646,2.645502645502646,0.12190476190476192,0.12190476190476192,0.12190476190476192,2.645502645502646,1.4285714285714286,0.04,0.0
ASAP7,OR3X4,OR3x4_ASAP7_6t_L,A,Y,fall,10.0,0.18431999999999998,0.7,25.0,239.551,1.0,0.37799999999999995,0.37799999999999995,0,1,1,2.3978952727983707,0.1691687702156541,2.645502645502646,2.645502645502646,0.4876190476190477,0.4876190476190477,0.4876190476190477,2.645502645502646,1.4285714285714286,0.04,0.0
ASAP7,BUFX8,BUFx8_ASAP7_6t_L,A,Y,fall,40.0,0.09215999999999999,0.7,25.0,74.1542,1.0,0.54,0.54,0,1,1,3.7135720667043075,0.08815738673620517,1.8518518518518516,1.8518518518518516,0.17066666666666663,0.17066666666666663,0.17066666666666663,1.8518518518518516,1.4285714285714286,0.04,0.0
ASAP7,NAND2X2,NAND2x2_ASAP7_6t_L,B,Y,fall,20.0,0.0057599999999999995,0.7,25.0,18.0967,0.5000000000000001,0.216,0.43199999999999994,0,1,1,3.044522437723423,0.005743474627065725,4.62962962962963,2.3148148148148153,0.026666666666666665,0.013333333333333336,0.013333333333333336,2.3148148148148153,1.4285714285714286,0.04,-0.3333333333333333
ASAP7,NAND2X1,NAND2x1_ASAP7_6t_L,B,Y,rise,160.0,0.046079999999999996,0.7,25.0,281.068,0.5,0.108,0.216,0,1,1,5.081404364984463,0.04504984455370874,9.25925925925926,4.62962962962963,0.42666666666666664,0.21333333333333332,0.42666666666666664,9.25925925925926,1.4285714285714286,0.04,-0.3333333333333333
ASAP7,XOR2X2,XOR2x2_ASAP7_6t_L,B,Y,fall,5.0,0.0057599999999999995,0.7,25.0,31.7495,1.0,0.37799999999999995,0.37799999999999995,0,1,1,1.791759469228055,0.005743474627065725,2.645502645502646,2.645502645502646,0.01523809523809524,0.01523809523809524,0.01523809523809524,2.645502645502646,1.4285714285714286,0.04,0.0
ASAP7,OR4X1,OR4x1_ASAP7_6t_L,C,Y,rise,160.0,0.046079999999999996,0.7,25.0,248.758,1.0,0.27,0.27,0,1,1,5.081404364984463,0.04504984455370874,3.7037037037037033,3.7037037037037033,0.17066666666666663,0.17066666666666663,0.17066666666666663,3.7037037037037033,1.4285714285714286,0.04,0.0
