tech,cell_type,cell_name,from_pin,to_pin,pol,slew,cap,voltage,temp,delay,wp_over_wn,wp_sum,wn_sum,is_inv,stack_pu,stack_pd,log_slew,log_cap,req_p,req_n,rc_p,rc_n,rc_eff,req_eff,inv_v,inv_temp,pn_balance
Nangate45,XOR2X2,XOR2_X2,B,Z,fall,40.9838,0.0126266,1.1,25.0,33.615,1.518072289156627,5.04,3.319999999999999,0,1,1,3.737283829590765,0.012547549219115436,0.1984126984126984,0.3012048192771085,0.0025052777777777777,0.0038031927710843383,0.0038031927710843383,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,AND2X2,AND2_X2,A2,ZN,rise,4.7239700000000004,0.0302125,1.1,25.0,62.732,1.5180722891566267,2.52,1.6599999999999997,0,1,1,1.7446626205903233,0.02976509164203448,0.3968253968253968,0.602409638554217,0.011989087301587301,0.01820030120481928,0.011989087301587301,0.3968253968253968,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XNOR2X2,XNOR2_X2,B,ZN,rise,130.081,0.00650406,1.1,25.0,77.72,1.518072289156627,5.04,3.319999999999999,0,1,1,4.875815452730412,0.0064829998700006745,0.1984126984126984,0.3012048192771085,0.0012904880952380952,0.00195905421686747,0.0012904880952380952,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,AND2X2,AND2_X2,A1,ZN,fall,17.1859,0.0302125,1.1,25.0,50.9594,1.5180722891566267,2.52,1.6599999999999997,0,1,1,2.900646568553312,0.02976509164203448,0.3968253968253968,0.602409638554217,0.011989087301587301,0.01820030120481928,0.01820030120481928,0.602409638554217,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XOR2X2,XOR2_X2,B,Z,rise,78.0596,0.0126266,1.1,25.0,81.228,1.518072289156627,5.04,3.319999999999999,0,1,1,4.370201998407221,0.012547549219115436,0.1984126984126984,0.3012048192771085,0.0025052777777777777,0.0038031927710843383,0.0025052777777777777,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,NAND2X1,NAND2_X1,A1,ZN,rise,198.535,0.0593567,1.1,25.0,253.405,1.5180722891566267,1.26,0.8299999999999998,0,1,1,5.295989659538859,0.05766183710119177,0.7936507936507936,1.204819277108434,0.04710849206349206,0.07151409638554218,0.04710849206349206,0.7936507936507936,0.9090909090909091,0.04,0.20574162679425848
Nangate45,OR2X4,OR2_X4,A1,ZN,fall,1.1737799999999998,0.121155,1.1,25.0,82.1901,1.518072289156627,5.04,3.319999999999999,0,1,1,0.7764675876261998,0.11435940393400948,0.1984126984126984,0.3012048192771085,0.024038690476190474,0.03649246987951808,0.03649246987951808,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,INVX1,INV_X1,A,ZN,rise,1.1737799999999998,0.0151825,1.1,25.0,41.6815,1.5180722891566267,0.63,0.4149999999999999,1,1,1,0.7764675876261998,0.015068399286801608,1.5873015873015872,2.409638554216868,0.024099206349206346,0.0365843373493976,0.024099206349206346,1.5873015873015872,0.9090909090909091,0.04,0.20574162679425848
Nangate45,BUFX2,BUF_X2,A,Z,rise,198.535,0.00378609,1.1,25.0,32.244299999999996,1.5180722891566267,1.8900000000000001,1.2449999999999999,0,1,1,5.295989659538859,0.0037789408005823653,0.5291005291005291,0.8032128514056226,0.002003222222222222,0.0030410361445783137,0.002003222222222222,0.5291005291005291,0.9090909090909091,0.04,0.20574162679425848
Nangate45,NOR2X2,NOR2_X2,A1,ZN,rise,198.535,0.00036561600000000003,1.1,25.0,62.9969,1.5180722891566267,2.52,1.6599999999999997,0,1,1,5.295989659538859,0.0003655491787570529,0.3968253968253968,0.602409638554217,0.0001450857142857143,0.00022025060240963863,0.0001450857142857143,0.3968253968253968,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XOR2X2,XOR2_X2,A,Z,rise,4.7239700000000004,0.0126266,1.1,25.0,68.843,1.518072289156627,5.04,3.319999999999999,0,1,1,1.7446626205903233,0.012547549219115436,0.1984126984126984,0.3012048192771085,0.0025052777777777777,0.0038031927710843383,0.0025052777777777777,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,OR2X4,OR2_X4,A2,ZN,rise,40.9838,0.00036561600000000003,1.1,25.0,27.3779,1.518072289156627,5.04,3.319999999999999,0,1,1,3.737283829590765,0.0003655491787570529,0.1984126984126984,0.3012048192771085,7.254285714285715e-05,0.00011012530120481931,7.254285714285715e-05,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,AND2X2,AND2_X2,A1,ZN,rise,78.0596,0.00377656,1.1,25.0,45.6689,1.5180722891566267,2.52,1.6599999999999997,0,1,1,4.370201998407221,0.00376944670085893,0.3968253968253968,0.602409638554217,0.0014986349206349205,0.002275036144578314,0.0014986349206349205,0.3968253968253968,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XOR2X2,XOR2_X2,B,Z,fall,40.9838,0.00631332,1.1,25.0,71.56,1.518072289156627,5.04,3.319999999999999,0,1,1,3.737283829590765,0.006293474478908368,0.1984126984126984,0.3012048192771085,0.0012526428571428571,0.0019016024096385547,0.0019016024096385547,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
