tech,pol,slew,cap,voltage,temp,delay,wp_over_wn,wp_sum,wn_sum,is_inv,stack_pu,stack_pd
ASAP7,fall,5.0,25.46181818181818,0.7,25.0,176.8181818181818,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,92.97045454545454,33.70909090909091,0.7,25.0,173.77769166790418,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,57.782272727272726,8.967272727272729,0.7,25.0,50.76131436550879,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,110.56454545454545,13.090909090909092,0.7,25.0,75.39200218589878,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,5.0,46.08,0.7,25.0,320.0,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,198.535,33.70909090909091,0.7,25.0,183.26277876500356,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,180.9409090909091,37.832727272727276,0.7,25.0,201.63404515092333,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,40.18818181818182,13.090909090909092,0.7,25.0,83.45727247913223,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,92.97045454545454,25.46181818181818,0.7,25.0,133.7814537646888,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,5.0,17.214545454545455,0.7,25.0,119.54545454545455,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,180.9409090909091,8.967272727272729,0.7,25.0,72.49098734972237,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,40.18818181818182,33.70909090909091,0.7,25.0,205.0859803605372,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,57.782272727272726,17.214545454545455,0.7,25.0,90.71962651565082,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,22.59409090909091,25.46181818181818,0.7,25.0,127.76656847740188,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,92.97045454545454,17.214545454545455,0.7,25.0,93.8041251104565,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,128.15863636363636,21.33818181818182,0.7,25.0,116.99072999391143,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,198.535,25.46181818181818,0.7,25.0,171.25616711310366,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,92.97045454545454,8.967272727272729,0.7,25.0,64.16042476591556,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,198.535,13.090909090909092,0.7,25.0,98.40564856392045,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,180.9409090909091,33.70909090909091,0.7,25.0,218.0483022958097,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,198.535,8.967272727272729,0.7,25.0,63.38153921956677,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,145.75272727272727,29.585454545454546,0.7,25.0,158.55080526652893,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,92.97045454545454,41.95636363636364,0.7,25.0,258.48310493737097,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,145.75272727272727,46.08,0.7,25.0,238.41952763636365,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,92.97045454545454,17.214545454545455,0.7,25.0,112.74403745065534,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,57.782272727272726,33.70909090909091,0.7,25.0,206.68498332489673,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,92.97045454545454,29.585454545454546,0.7,25.0,153.7795727162965,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,22.59409090909091,0.72,0.7,25.0,7.597964379090909,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,57.782272727272726,17.214545454545455,0.7,25.0,109.43386620670196,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,180.9409090909091,13.090909090909092,0.7,25.0,96.71858017691116,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,145.75272727272727,0.72,0.7,25.0,15.243885881818183,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,5.0,37.832727272727276,0.7,25.0,262.72727272727275,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,22.59409090909091,46.08,0.7,25.0,276.5101335,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,145.75272727272727,21.33818181818182,0.7,25.0,118.59166555919421,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,145.75272727272727,33.70909090909091,0.7,25.0,178.5179858589876,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,110.56454545454545,37.832727272727276,0.7,25.0,235.7962178042356,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,57.782272727272726,13.090909090909092,0.7,25.0,85.13293769597108,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,92.97045454545454,46.08,0.7,25.0,233.77204852272726,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,128.15863636363636,25.46181818181818,0.7,25.0,136.98290103760976,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,75.37636363636364,29.585454545454546,0.7,25.0,152.22027026962814,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,22.59409090909091,8.967272727272729,0.7,25.0,57.536015141425636,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,57.782272727272726,46.08,0.7,25.0,279.6427331590909,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,128.15863636363636,41.95636363636364,0.7,25.0,261.65464975322834,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,145.75272727272727,37.832727272727276,0.7,25.0,198.48516645144628,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,163.34681818181818,46.08,0.7,25.0,239.97236884090913,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,75.37636363636364,37.832727272727276,0.7,25.0,192.24122999845042,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,22.59409090909091,21.33818181818182,0.7,25.0,107.75328015787709,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,57.782272727272726,29.585454545454546,0.7,25.0,182.3657333801653,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,110.56454545454545,4.843636363636364,0.7,25.0,35.52665127169421,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,5.0,4.843636363636364,0.7,25.0,33.63636363636363,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,57.782272727272726,41.95636363636364,0.7,25.0,210.83399351220302,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,110.56454545454545,17.214545454545455,0.7,25.0,95.3908983072637,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,110.56454545454545,41.95636363636364,0.7,25.0,215.33340206204804,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,5.0,13.090909090909092,0.7,25.0,90.9090909090909,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,145.75272727272727,37.832727272727276,0.7,25.0,239.0049201404959,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,75.37636363636364,21.33818181818182,0.7,25.0,135.37122411188017,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,198.535,4.843636363636364,0.7,25.0,49.727749894176135,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,5.0,4.843636363636364,0.7,25.0,33.63636363636363,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,180.9409090909091,21.33818181818182,0.7,25.0,121.7908027707903,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,145.75272727272727,29.585454545454546,0.7,25.0,190.53391609917355,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,75.37636363636364,4.843636363636364,0.7,25.0,38.096195634297516,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,22.59409090909091,29.585454545454546,0.7,25.0,147.78136764101242,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,110.56454545454545,33.70909090909091,0.7,25.0,211.5235582631715,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,92.97045454545454,4.843636363636364,0.7,25.0,33.938964506714875,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,40.18818181818182,41.95636363636364,0.7,25.0,253.74715263533056,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,163.34681818181818,41.95636363636364,0.7,25.0,220.01440410804338,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,5.0,29.585454545454546,0.7,25.0,205.45454545454547,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,40.18818181818182,13.090909090909092,0.7,25.0,69.20428014958678,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,75.37636363636364,25.46181818181818,0.7,25.0,132.20979040521695,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,180.9409090909091,0.72,0.7,25.0,16.613832727272726,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,163.34681818181818,8.967272727272729,0.7,25.0,70.80801071347173,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,128.15863636363636,29.585454545454546,0.7,25.0,188.89240741064052,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,110.56454545454545,46.08,0.7,25.0,284.34153688636366,1.0,5.4e-08,5.4e-08,1,1,1
